STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,indic_il,Income and living conditions indicator,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IS,Iceland,2018,,16,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IS,Iceland,2019,,17,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IS,Iceland,2020,,16,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2004,,4901,,b,break in time series,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2005,,4955,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2006,,5017,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2007,,5149,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2008,,5004,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2009,,4884,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2010,,4999,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2011,,5368,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2012,,5294,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2013,,5356,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2014,,5408,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2015,,5614,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2016,,5839,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2017,,5690,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2018,,5682,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2019,,5652,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2020,,5459,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2021,,5590,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2022,,5300,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2023,,5114,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,IT,Italy,2024,,5127,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2005,,313,,b,break in time series,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2006,,301,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2007,,261,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2008,,275,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2009,,278,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2010,,307,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2011,,269,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2012,,251,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2013,,265,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2014,,241,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2015,,294,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2016,,272,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2017,,281,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2018,,268,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2019,,234,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2020,,241,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2021,,223,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2022,,232,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2023,,249,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LT,Lithuania,2024,,263,,p,provisional,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2003,,24,,b,break in time series,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2004,,27,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2005,,29,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2006,,31,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2007,,29,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2008,,29,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2009,,32,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2010,,35,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2011,,31,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2012,,38,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2013,,40,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2014,,41,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2015,,38,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2016,,43,,b,break in time series,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2017,,46,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2018,,45,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2019,,51,,,,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2020,,51,,b,break in time series,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2021,,55,,b,break in time series,,
dataflow,ESTAT:ILC_LI02(1.0),"At-risk-of-poverty rate by poverty threshold, age and sex",A,Annual,THS_PER,Thousand persons,LI_R_MD60,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),M,Males,TOTAL,Total,LU,Luxembourg,2022,,51,,b,break in time series,,
